laborCodeId,jobId,createdTimestampUtc,laborCode,description,note,accountingCode,estimatingCode,isActive,jobRegularChargeRatePerHour,jobOvertimeChargeRatePerHour,jobDoubleTimeChargeRatePerHour,uuid
1893,NULL,NULL,726.A85,"Carp Appr 85% Special Rate",NULL,A85,NULL,1,NULL,NULL,NULL,cda86590-0c8a-4313-9d09-fd9443ae331f
1894,NULL,NULL,727.CR,Carpenter,NULL,CR,NULL,1,NULL,NULL,NULL,bb00acac-59c9-4696-947a-44ddacc9b945
1895,NULL,NULL,726.CR,Carpenter,NULL,CR,NULL,1,NULL,NULL,NULL,70c2bc0d-59f1-45b4-af9d-4acdea5fb559
1896,NULL,NULL,728.CR,Carpenter,NULL,CR,NULL,1,NULL,NULL,NULL,8879715d-a05a-4a29-a594-f342ac618951
1897,NULL,NULL,727.FMSP,"Carpenter FM special rate",NULL,FMSP,NULL,1,NULL,NULL,NULL,9cc3759f-6591-478b-98a4-15cc4adbaf39
1898,NULL,NULL,726.FM,Foreman,NULL,FM,NULL,1,NULL,NULL,NULL,212ef335-4459-4c14-bd0f-7542fea17c83
1899,NULL,NULL,727.FM,"Carpenter FM Special Rate",NULL,FM,NULL,1,NULL,NULL,NULL,55da788b-72b0-471a-8aa7-afbe37e2f712
1900,NULL,NULL,728.A95,"Carpenter Apprentice 95%",NULL,A95,NULL,1,NULL,NULL,NULL,44d74d12-cc84-4f74-ab2a-51860b1256da
1901,NULL,NULL,731.IWS,"Ironworker Special Rate",NULL,IWS,NULL,1,NULL,NULL,NULL,d704678e-673d-4e14-a2e0-ae741a96c9af
1902,NULL,NULL,731.IW,"Ironworker Jry A",NULL,IW,NULL,1,NULL,NULL,NULL,5715644b-2ad8-4a7d-b1c3-547ff852d8dd
1903,NULL,NULL,729.GR1AS,"Operator Build Rate GR1A+1.25",NULL,GR1AS,NULL,1,NULL,NULL,NULL,6f6eafdb-5208-495f-bfca-7e0d1f616d46
1904,NULL,NULL,740.IW,Ironworker,NULL,IW,NULL,1,NULL,NULL,NULL,260fcb9e-d10b-445f-8aca-4b3079105256
1905,NULL,NULL,731.IWSP,"Ironworker Special Rate",NULL,IWSP,NULL,1,NULL,NULL,NULL,7f882e87-5cbc-4eec-957a-2ef827c43e6f
1906,NULL,NULL,800.IW,Ironworker,NULL,IW,NULL,1,NULL,NULL,NULL,6285ce67-8253-4367-a915-4459a820ca15
1907,NULL,NULL,728.ASP,"Carpenter Apprentice Special",NULL,ASP,NULL,1,NULL,NULL,NULL,4fbdd131-b8b4-4923-b5c1-0322bea8a62c
1908,NULL,NULL,731.IWL,"Ironworker Jry w Weld Pay",NULL,IWL,NULL,1,NULL,NULL,NULL,1042b9f8-6576-4c4e-a2c2-54bed1dc84d9
1909,NULL,NULL,800.A90,"Ironworker Appr 90%",NULL,A90,NULL,1,NULL,NULL,NULL,2a63257e-f533-46ed-a6de-c40b39b1ff18
1910,NULL,NULL,731.IWSP2,"Ironworker Special Rate",NULL,IWSP2,NULL,1,NULL,NULL,NULL,a98288f0-4080-4bea-9b35-ecef9e8b18fd
1911,NULL,NULL,800.IWSP,"Ironworker Special Rate",NULL,IWSP,NULL,1,NULL,NULL,NULL,f9801aae-f166-4fa1-b140-686e97506e95
1912,NULL,NULL,810.GR1S,"Operator Group 1 Special",NULL,GR1S,NULL,1,NULL,NULL,NULL,a901665e-cde5-49e5-a417-e036dea5216b
1913,NULL,NULL,856.A90,"Millwright Apprentice",NULL,A90,NULL,1,NULL,NULL,NULL,4964952f-b8b4-4a42-9383-0ef2c5386621
1914,NULL,NULL,856.FM,"Special Foreman Rate",NULL,FM,NULL,1,NULL,NULL,NULL,2dd1d527-bed3-448a-86dc-d7b976b8ed04
1915,NULL,NULL,859.CR,Carpenter,NULL,CR,NULL,1,NULL,NULL,NULL,fe1d8956-f437-450a-a210-12007751c9d4
1916,NULL,NULL,110.A70,"Cem Fin Appr 70%",NULL,A70,NULL,1,NULL,NULL,NULL,79fc4d94-c0c7-4b6f-b351-8791713739e5
1917,NULL,NULL,206.FM1,"Carp Foreman Special Rate",NULL,FM1,NULL,1,NULL,NULL,NULL,06a97b50-0d85-49d0-b35e-b00625d0a115
1918,NULL,NULL,214.SP2,"Laborer Special Rate",NULL,SP2,NULL,1,NULL,NULL,NULL,3b24d5d0-cf53-498d-89bd-0e4dad864f49
1919,NULL,NULL,392.CR,Carpenter,NULL,CR,NULL,1,NULL,NULL,NULL,02467978-a530-4e6e-9c39-c1eee5390cb5
1920,NULL,NULL,731.A95,"Ironworker Apprentice 95%",NULL,A95,NULL,1,NULL,NULL,NULL,e78422f8-978d-4d3e-b966-dc652ae65f14
1921,NULL,NULL,722.GR1S,"Operator Group 1 + .50 extra",NULL,GR1S,NULL,1,NULL,NULL,NULL,577d0067-167e-4d46-84da-4d6ad4d4e134
1922,NULL,NULL,001SW.FM3,"Carpenter Foreman Special Rate",NULL,FM3,NULL,1,NULL,NULL,NULL,cc54ecb8-d969-4620-b37c-d0ca80f01996
1923,NULL,NULL,001/FM.SP3,"Carpenter Special FM10",NULL,SP3,NULL,1,NULL,NULL,NULL,abb69a33-09d8-48ce-b8d6-e6536fa4f3c2
1924,NULL,NULL,001/72.ASP1,"Carp Appr 72% Special Shift",NULL,ASP1,NULL,1,NULL,NULL,NULL,6edc10e9-3160-49d3-915f-ff5bf8066018
1925,NULL,NULL,001/72.ASP,"Carpenter Appr72% Special Rate",NULL,ASP,NULL,1,NULL,NULL,NULL,753686bf-7de6-4d07-9586-7823f899ddb5
1926,NULL,NULL,002/AP.ASP4,"Operator App Night Rate A90",NULL,ASP4,NULL,1,NULL,NULL,NULL,d357c6ea-cf3e-4d84-bbcb-7839cad27f48
1927,NULL,NULL,002.SP7,"Oper GR1B Night Rate",NULL,SP7,NULL,1,NULL,NULL,NULL,d6bd887a-67b0-46f5-8af4-f0ba82036446
1928,NULL,NULL,020/AP.ASP,"Laborer Apprentice 87% Special",NULL,ASP,NULL,1,NULL,NULL,NULL,ce868070-c4b6-4022-847a-0fa303de1447
1929,NULL,NULL,041.SP3,"Cement Finisher FM Spec",NULL,SP3,NULL,1,NULL,NULL,NULL,902f45c0-fc07-4c46-9428-7004aeb24643
1930,NULL,NULL,089/A8.ASP4,"Carp Appr 90% Prevail 242510",NULL,ASP4,NULL,1,NULL,NULL,NULL,e91ed736-053b-4ef3-87e9-c5a8020c62a8
1931,NULL,NULL,110.SP2,"Cement Finisher Night",NULL,SP2,NULL,1,NULL,NULL,NULL,6eec2259-e8d9-4cd5-9e4e-c590818de652
1932,NULL,NULL,110.SP1,"Cement Finisher Night FM",NULL,SP1,NULL,1,NULL,NULL,NULL,d6c5b6b7-9b07-484a-8936-61c1d6c92f36
1933,NULL,NULL,209.ASP1,"Carp Appr Special Rate",NULL,ASP1,NULL,1,NULL,NULL,NULL,61f5fd0a-9a82-4098-8cb2-6ca64d5f11f2
1934,NULL,NULL,209KEY1.FM,"Carpenter Foreman",NULL,FM,NULL,1,NULL,NULL,NULL,7f0e4671-fe6c-4831-a324-d0245b53c560
1935,NULL,NULL,391.GRP3,"Group 3 rate",NULL,GRP3,NULL,1,NULL,NULL,NULL,a7218218-b1e6-4d67-ae4a-b4b97e74cb81
1936,NULL,NULL,391.CNSP,"Cert Crane with boom of $1.80",NULL,CNSP,NULL,1,NULL,NULL,NULL,33cb3408-1e64-4c82-8dbb-22453e5176f1
1937,NULL,NULL,393.LB,"Laborer Rate",NULL,LB,NULL,1,NULL,NULL,NULL,bb08c646-29ed-42e2-b795-7626734e83c9
1938,NULL,NULL,393.FM7,"Laborer Special Rate",NULL,FM7,NULL,1,NULL,NULL,NULL,75edb7c3-f183-410e-8af6-65988a03482e
1939,NULL,NULL,392.FM1,"Carpenter Foreman",NULL,FM1,NULL,1,NULL,NULL,NULL,bd5e1cf4-1812-46c8-97cd-2f800d0eb7d6
1940,NULL,NULL,495/AP.SP,"Ironworker Appr 70% +1.50",NULL,SP,NULL,1,NULL,NULL,NULL,173119ff-6ed0-46d6-856a-ed7e8f040ddc
1941,NULL,NULL,391.CNS,"Cert Crane with boom of 1.50",NULL,CNS,NULL,1,NULL,NULL,NULL,0340c849-d6ea-466e-9578-5a0f597592af
1942,NULL,NULL,496.SP13,"Operator Special Rate Grp4",NULL,SP13,NULL,1,NULL,NULL,NULL,db0750d6-e275-4676-9ccf-80ff414a866d
1943,NULL,NULL,700.A60,,NULL,A60,NULL,1,NULL,NULL,NULL,da1661a5-134c-4149-a111-09a8a201f471
1944,NULL,NULL,722.GR1C,"Operator Group 1C",NULL,GR1C,NULL,1,NULL,NULL,NULL,94c31350-fabf-4988-9236-034530e05da9
1945,NULL,NULL,812.GR1B,"Operator Zone 1 Class 1B",NULL,GR1B,NULL,1,NULL,NULL,NULL,e12ba8f6-121a-4b4e-8e3c-74e0fefeceba
1946,NULL,NULL,722.GR2S,"Operator Group 2 + 1.50",NULL,GR2S,NULL,1,NULL,NULL,NULL,003c5576-1a19-4a00-a793-18e61d6075a7
1947,NULL,NULL,731.IWLS,"Ironworker Welding + 2.00",NULL,IWLS,NULL,1,NULL,NULL,NULL,8acc57d9-5978-4e66-9882-c59536280660
1948,NULL,NULL,731.A97,"Apprentice 97%",NULL,A97,NULL,1,NULL,NULL,NULL,b10fe165-083c-4583-844f-af9e113eca1d
1949,NULL,NULL,728.SP,"Carpenter Special Rate",NULL,SP,NULL,1,NULL,NULL,NULL,67944b6c-d132-4b27-af8b-55b520d49c06
1950,NULL,NULL,740/A3.AP3,"Ironworker Apprentice 3rd step",NULL,AP3,NULL,1,NULL,NULL,NULL,df597925-4b2d-48ca-a7b7-f29c6a86243c
1951,NULL,NULL,731.IWLD,"Ironworker Leadman Rate",NULL,IWLD,NULL,1,NULL,NULL,NULL,e9f7655f-c45e-47e1-b448-a3a4ac454690
1952,NULL,NULL,726.A90,"Carp Appr 90% Special Rate",NULL,A90,NULL,1,NULL,NULL,NULL,f1d13d79-e15d-4f4d-9c4a-b4412949231a
1954,NULL,NULL,313.SP,"Cement Finisher FM Special FM4",NULL,SP,NULL,1,NULL,NULL,NULL,568a82c6-22c6-4637-99c3-228852cff949
1955,NULL,NULL,728.A65,"Carpenter Apprentice 65%",NULL,A65,NULL,1,NULL,NULL,NULL,9498bdc2-e830-4e8c-ae0e-01af61e54f38
1956,NULL,NULL,170.SP2,"Cement Finisher FM4 Night rate",NULL,SP2,NULL,1,NULL,NULL,NULL,edc546c8-3f1a-4fea-98a4-599f1c1e3e0b
1957,NULL,NULL,002.SP8,"Operator GR1A Night/Special",NULL,SP8,NULL,1,NULL,NULL,NULL,7de5d005-91a4-454d-ba8d-60f63443bede
1958,NULL,NULL,728.A60,"Carpenter Apprentice 60%",NULL,A60,NULL,1,NULL,NULL,NULL,c6ba7ffe-2f8a-4c62-8637-1d629c78197e
1959,NULL,NULL,700.BP3,"Ironworker Back pay",NULL,BP3,NULL,1,NULL,NULL,NULL,fc007853-b8dc-475a-9746-800a803173df
1960,NULL,NULL,728.CRO,"Carpenter Old Rate",NULL,CRO,NULL,1,NULL,NULL,NULL,aa82bc98-532f-43f0-8108-7fbccc7d4731
1961,NULL,NULL,089.SP1,"Carpenter Night Shift",NULL,SP1,NULL,1,NULL,NULL,NULL,cc87b561-6143-4961-aa38-b6dd234d28a3
1962,NULL,NULL,038/AP.ASP1,"Operator Appr 77.5 Night Shift",NULL,ASP1,NULL,1,NULL,NULL,NULL,894cab5a-50c1-4006-994e-2b99df8c250e
1963,NULL,NULL,089.SP2,"Carpenter Night shift SP",NULL,SP2,NULL,1,NULL,NULL,NULL,a484b9af-5fdb-4d4c-bbb7-3b3bc60e7c07
1964,NULL,NULL,089/A5.SP,"Carp Pile Appr 72% Night Shift",NULL,SP,NULL,1,NULL,NULL,NULL,d890dbd7-7591-4dc9-9740-69e98a2e7733
1965,NULL,NULL,037/AP.ASP2,"Laborer A80 night shift",NULL,ASP2,NULL,1,NULL,NULL,NULL,57da7681-046d-4a7d-bf20-242b4b490a35
1968,NULL,NULL,120.CF,"Cement Finisher Journeyman",NULL,CF,NULL,1,NULL,NULL,NULL,664386af-0f39-4fe5-a68f-3bbad7971a42
1969,NULL,NULL,120.FM,"Cement Finisher Foreman FM",NULL,FM,NULL,1,NULL,NULL,NULL,c7c2afe6-a70b-4353-b0fe-675483900717
1998,NULL,NULL,007.BP,"Ironworker back pay",NULL,BP,NULL,1,NULL,NULL,NULL,bf7c25b6-3ce5-40f2-b3d1-1b23d9296097
1999,NULL,NULL,041.BP4,"Cement Finisher BackPay 242504",NULL,BP4,NULL,1,NULL,NULL,NULL,169f071b-f6ce-4c5d-9d59-cd2586ff87fc
2000,NULL,NULL,701.A95NWC,"Oper Appr 95% NWCOA rates",NULL,A95NWC,NULL,1,NULL,NULL,NULL,7e127c36-645d-4b32-9845-ffcea163ac33
2001,NULL,NULL,731.IWSP3,"Ironworker Special Rate",NULL,IWSP3,NULL,1,NULL,NULL,NULL,70092f97-e244-4461-b368-9ca475cee713
2002,NULL,NULL,207KEY.BP1,"Back Pay FM5",NULL,BP1,NULL,1,NULL,NULL,NULL,8b65f080-6fe0-4cca-9b0e-93d71f14ba48
2003,NULL,NULL,740KEY.IW,Ironworker,NULL,IW,NULL,1,NULL,NULL,NULL,22b5b7cb-3a29-484a-b40c-9a23ec969f25
2004,NULL,NULL,740KEY.FM,"Ironworker Foreman",NULL,FM,NULL,1,NULL,NULL,NULL,a0acf075-deda-4aad-b8ed-776f68764858
2005,NULL,NULL,702.BP5,"Laborer Back Pay Group 5",NULL,BP5,NULL,1,NULL,NULL,NULL,9cce0189-cc99-422b-964e-56b014685825
2006,NULL,NULL,703.ABP,"Back Pay Carp Appr 80%",NULL,ABP,NULL,1,NULL,NULL,NULL,7b2aaa70-7bcb-47d3-b175-a39c9ecaaed1
2062,NULL,NULL,731.FM1,"Ironworker FM special rate",NULL,FM1,NULL,1,NULL,NULL,NULL,9fd1a774-02e5-4273-ac61-58a659f895c4
2063,NULL,NULL,731.FM2,"Ironworker FM Special Rate",NULL,FM2,NULL,1,NULL,NULL,NULL,35c22718-5539-4326-9f5c-5df88884d8b5
2064,NULL,NULL,198.A90,"Cement Finisher 90% Appr",NULL,A90,NULL,1,NULL,NULL,NULL,f11b2b64-08ce-48d3-ad51-5f1639cd501e
2065,NULL,NULL,198.SP,"Cem Finisher Special Rate",NULL,SP,NULL,1,NULL,NULL,NULL,f84afec0-6b93-4d53-97bf-ba72c8dc10ab
2066,NULL,NULL,198.SP2,"Cem Finisher SP Night shift",NULL,SP2,NULL,1,NULL,NULL,NULL,6c1d2791-83af-4cb3-9a6c-371c4ebba2ec
2067,NULL,NULL,198.SP1,"Cem Finiisher FM Night shift",NULL,SP1,NULL,1,NULL,NULL,NULL,8aba2eea-7671-4004-a239-b3018dc30c51
2068,NULL,NULL,198.FM1,"Cem  Finisher FM at Michigan",NULL,FM1,NULL,1,NULL,NULL,NULL,aa502577-d9a6-4e46-b462-e2d4433a9358
2069,NULL,NULL,198.FM,"Cement Finisher Special Rate",NULL,FM,NULL,1,NULL,NULL,NULL,b4439d12-29ec-49f5-b8f5-90f4dfdd4ef4
2078,NULL,NULL,120.BP,"Cement Finisher backpay",NULL,BP,NULL,1,NULL,NULL,NULL,ac2791cd-65b6-479f-8fb9-0b99a4b6a160
2079,NULL,NULL,495/AP.A80,"Ironworker Apprentice 80%",NULL,A80,NULL,1,NULL,NULL,NULL,f0cc37b4-f707-4d59-ac0e-7a994f782eaa
2080,NULL,NULL,037/AP.ABP8,"Back Pay Appr to J PW 242516",NULL,ABP8,NULL,1,NULL,NULL,NULL,6adca5b5-784f-48b9-a9ac-ca3cd9f24488
2081,NULL,NULL,700/A3.ABP2,"Back Pay IW Appr 75%",NULL,ABP2,NULL,1,NULL,NULL,NULL,ab6bd73c-2195-49a7-9c3e-82208121843d
2082,NULL,NULL,306.CF,"Cement Finisher",NULL,CF,NULL,1,NULL,NULL,NULL,691cdab1-d74a-4823-8d1d-81b5bd85192f
2083,NULL,NULL,702.BP,"DON't USE",NULL,BP,NULL,1,NULL,NULL,NULL,b5251a74-2bba-4085-b348-387080485e5b
2084,NULL,NULL,728KEY.CR,"MN Carpenter Rate",NULL,CR,NULL,1,NULL,NULL,NULL,5e8247b5-53e2-4a79-963d-060a1af127f1
2085,NULL,NULL,702.BP4,"Laborer Backpay Group 4",NULL,BP4,NULL,1,NULL,NULL,NULL,e73243c2-64cd-4fbc-9086-17c65a17068b
2086,NULL,NULL,728KEY.FM,"Foreman MN Rate",NULL,FM,NULL,1,NULL,NULL,NULL,58554067-75c3-4b62-b3dc-de88bc4209c5
2087,NULL,NULL,702.BP6,"Back Pay Group 3",NULL,BP6,NULL,1,NULL,NULL,NULL,3b2232df-7282-4677-a090-5868bd508638
2088,NULL,NULL,394.IW,Ironworker,NULL,IW,NULL,1,NULL,NULL,NULL,c0721d3e-992d-4c06-9030-bb1625706ff7
2089,NULL,NULL,391/AP.A1,"1st year apprentice",NULL,A1,NULL,1,NULL,NULL,NULL,004ff9fd-fc7e-40a5-a595-dc64fb7191dc
2090,NULL,NULL,306.FM,"Cement Finisher Foreman",NULL,FM,NULL,1,NULL,NULL,NULL,b6980402-bde9-4014-85c5-adbcc696c9bc
2091,NULL,NULL,226.IWSP3,"Ironworker Special Rate",NULL,IWSP3,NULL,1,NULL,NULL,NULL,1f16479e-8eaf-4d06-abb6-c8b1657a9a1c
